genotype,sex,age,which_eye,quadrant,cell_type,animal_id,peak_FR,baseline_FR,spot_sizes,spikes_stim_mean,spikes_stim_sem,spikes_tail_mean,spikes_tail_sem,min_spikes_ON,min_spikes_OFF,min_size_ON,min_size_OFF,peak_size_ON,peak_size_OFF,peak_spikes_ON,peak_spikes_OFF,half_peak_size,SI
WT,Female,81.2857,Right,DN,F-mini-ON,DJID_2101,300,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[7.333333333333333,13.333333333333334,18,20.666666666666668,18.666666666666668,10.666666666666666,7,4.333333333333333,4.666666666666667,2.3333333333333335,0.33333333333333331,1.3333333333333333]","[0.816496580927726,1.0801234497346435,1.2247448713915889,2.2730302828309759,0.408248290463863,0.816496580927726,0,0.408248290463863,0.408248290463863,1.6329931618554521,0.408248290463863,0.816496580927726]","[0,0,0,6,3.6666666666666665,1.3333333333333333,0,0,0,1,0,0]","[0,0,0,0.70710678118654746,1.6329931618554521,0.40824829046386296,0,0,0,1.2247448713915889,0,0]",0.333333333333333,0,858,30,82,82,20.6666666666667,6,878.333333333333,NaN
WT,Female,81.2857,Right,DN,F-mini-ON,DJID_2101,200,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,1.3333333333333333,5,14.333333333333334,19,14.333333333333334,5,5.666666666666667,3.6666666666666665,3,2,1]","[0,1.6329931618554521,1.4142135623730949,0.40824829046386296,0,0.40824829046386296,1.8708286933869707,1.0801234497346432,0.408248290463863,0,0.70710678118654746,0.70710678118654746]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]",0,0,30,30,115,30,19,0,NaN,NaN
WT,Male,37.4286,Left,DN,F-mini-ON,DJID_1126,433.333333333333,1.11111,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[11,15.333333333333334,21.333333333333332,31.666666666666668,29,30.333333333333332,27,17.333333333333332,15.666666666666666,12.333333333333334,11.333333333333334,8.3333333333333339]","[2.1213203435596424,1.7795130420052188,1.0801234497346432,4.5460605656619508,0.70710678118654746,1.4719601443879746,1.8708286933869707,0.408248290463863,0.40824829046386296,0.40824829046386296,1.0801234497346435,0.40824829046386296]","[0,0,0,0,1,0,0.66666666666666663,4,3.6666666666666665,1.6666666666666667,1.3333333333333333,0.33333333333333331]","[0,0,0,0,0,0,0.408248290463863,2.5495097567963922,2.857738033247041,0.40824829046386296,0.40824829046386296,0.408248290463863]",8.33333333333333,0,1200,30,82,314,31.6666666666667,4,3028.125,NaN
WT,Male,37.4286,Left,VT,F-mini-ON,DJID_1126,233.333333333333,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0.33333333333333331,4.333333333333333,11,13,14.666666666666666,14.666666666666666,7,4.666666666666667,0,0.33333333333333331,0.66666666666666663,0]","[0.408248290463863,0.408248290463863,0,2.1213203435596424,1.6329931618554521,1.7795130420052183,1.2247448713915889,2.6770630673681683,0,0.408248290463863,0.816496580927726,0]","[0,0,0,2.6666666666666665,2,0.66666666666666663,0,0,0,0,0,0]","[0,0,0,2.6770630673681683,1.8708286933869707,0.816496580927726,0,0,0,0,0,0]",0,0,439,30,115,82,14.6666666666667,2.66666666666667,439,NaN
WT,Male,87.4286,Left,DN,F-mini-ON,DJID_1967,500,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0.66666666666666663,4.666666666666667,12.666666666666666,27.666666666666668,33,35,36,39.333333333333336,32.666666666666664,28.333333333333332,25.666666666666668]","[0,0.816496580927726,1.0801234497346432,3.8944404818493075,3.4880749227427246,2.82842712474619,1.4142135623730949,4.3011626335213125,2.857738033247041,2.48327740429189,2.1602468994692869,2.6770630673681683]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]",0,0,30,30,439,30,39.3333333333333,0,NaN,NaN
WT,Female,29.1429,Left,VN,F-mini-ON,DJID_2064,200,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,0,2.3333333333333335,8,9,4.333333333333333,3.3333333333333335,1.3333333333333333,3,2,4]","[0,0,0,1.4719601443879746,1.8708286933869707,1.4142135623730949,1.0801234497346432,0.408248290463863,0.816496580927726,0.70710678118654746,1.8708286933869707,2.1213203435596424]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]",0,0,30,30,160,30,9,0,NaN,NaN
WT,Male,20.1429,Right,DT,F-mini-ON,DJID_2984,120,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,0.33333333333333331,2,12.4,20,17.2,6.2,3.8,6,12,12]","[0,0,0.23094010767585033,0.938083151964686,3.29013677527242,5.7554322166106688,2.7928480087537881,1.5572411502397436,1.5968719422671314,2.0916500663351889,3.5355339059327378,1.4577379737113252]","[0,0,0,0,1.6,1.8,1.6,2.2,0,0,0,0.2]","[0,0,0,0,0.90829510622924747,1.3416407864998738,0.90829510622924758,1.08397416943394,0,0,0,0.22360679774997902]",0,0,30,30,160,314,20,2.2,NaN,NaN
WT,Female,21,Right,VN,F-mini-ON,DJID_3055,200,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[0,0,0,0,0.33333333333333331,5,7,6.333333333333333,4.666666666666667,3.6666666666666665,5.333333333333333,4]","[0,0,0,0,0.408248290463863,3.2403703492039297,2.5495097567963922,0.408248290463863,1.0801234497346432,0.81649658092772592,1.7795130420052183,0]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]",0,0,30,30,224,30,7,0,NaN,NaN
WT,Female,28.5714,Right,VT,F-mini-ON,DJID_3081,180,0.708333,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[2.2,0,1,2.6666666666666665,5.75,14.8,19.333333333333332,21,18.666666666666668,9.5,8.5,8.8]","[2.459674775249769,0,1.1547005383792517,1.7795130420052188,2.0749832663314556,3.0903074280724887,2.4765567494675609,2.6692695630078278,2.0912516188477497,3.1446603773522015,1.4529663145135578,1.6733200530681511]","[0.2,0.5,0,0.66666666666666663,0,2,2.8333333333333335,0.4,0,0,0,0.4]","[0.22360679774997902,0.57735026918962584,0,0.816496580927726,0,1.7320508075688772,2.6894857005259074,0.44721359549995804,0,0,0,0.44721359549995804]",0,0,42,59,314,224,21,2.83333333333333,42,NaN
WT,Male,23.7143,Right,DN,F-mini-ON,DJID_3276,333.333333333333,0,"[30,42,59,82,115,160,224,314,439,614,858,1200]","[8.3333333333333339,10.333333333333334,11,9.3333333333333339,9.6666666666666661,8.3333333333333339,6.333333333333333,5.666666666666667,5.666666666666667,5.666666666666667,4.666666666666667,4.333333333333333]","[1.0801234497346435,0.40824829046386296,0,0.40824829046386296,0.40824829046386296,0.40824829046386296,0.408248290463863,0.408248290463863,0.408248290463863,0.816496580927726,0.408248290463863,0.408248290463863]","[0,3.3333333333333335,10.666666666666666,18.666666666666668,14.333333333333334,11.666666666666666,6,3,2,1.3333333333333333,0.66666666666666663,0.33333333333333331]","[0,0.81649658092772592,1.4719601443879746,0.81649658092772592,0.816496580927726,0.40824829046386296,0.70710678118654746,0,0.70710678118654746,1.6329931618554521,0.816496580927726,0.408248290463863]",4.33333333333333,0,1200,30,59,82,11,18.6666666666667,3423,NaN
